"FullName","Url","Owner","Language","Stars","Fork","Archived","CreatedAt","UpdatedAt","Description","Topics","SourceQueries"
"explosion/spacy-models","https://github.com/explosion/spacy-models","explosion","Python","1862","False","False","3/14/2017 11:15:20 AM","4/30/2026 2:56:44 AM","💫  Models for the spaCy Natural Language Processing (NLP) library","machine-learning;machine-learning-models;models;natural-language-processing;nlp;spacy;spacy-models;statistical-models","natural language:Python stars:>=50"
"openai/chatgpt-retrieval-plugin","https://github.com/openai/chatgpt-retrieval-plugin","openai","Python","21207","False","False","3/23/2023 6:06:22 AM","5/2/2026 2:51:47 PM","The ChatGPT Retrieval Plugin lets you easily find personal or work documents by asking questions in natural language.","chatgpt;chatgpt-plugins","natural language:Python stars:>=50"
"qq547276542/Agriculture_KnowledgeGraph","https://github.com/qq547276542/Agriculture_KnowledgeGraph","qq547276542","Python","4364","False","False","11/25/2017 9:26:26 AM","4/29/2026 10:26:38 AM","农业知识图谱(AgriKG)：农业领域的信息检索，命名实体识别，关系抽取，智能问答，辅助决策","knowledge-graph;named-entity-recognition;question-answering;relation-extraction","topic:named-entity-recognition language:Python stars:>=50"
"Hironsan/anago","https://github.com/Hironsan/anago","Hironsan","Python","1486","False","False","6/26/2017 9:28:36 PM","5/2/2026 11:35:57 AM","Bidirectional LSTM-CRF and ELMo for Named-Entity Recognition, Part-of-Speech Tagging and so on.","deep-learning;keras;machine-learning;named-entity-recognition;natural-language-processing;sequence-labeling","topic:named-entity-recognition language:Python stars:>=50"
"p-e-w/heretic","https://github.com/p-e-w/heretic","p-e-w","Python","20364","False","False","9/21/2025 5:46:16 AM","5/2/2026 5:27:00 PM","Fully automatic censorship removal for language models","abliteration;llm;transformer","h language:Python stars:>=50"
"sapientinc/HRM","https://github.com/sapientinc/HRM","sapientinc","Python","12397","False","False","7/9/2025 2:09:32 AM","5/2/2026 6:50:23 AM","Hierarchical Reasoning Model Official Release","brain-inspired-ai;deep-learning;large-language-models;reasoning","h language:Python stars:>=50"
"CAMeL-Lab/camel_tools","https://github.com/CAMeL-Lab/camel_tools","CAMeL-Lab","Python","548","False","False","10/5/2017 9:19:46 AM","5/2/2026 4:17:15 PM","A suite of Arabic natural language processing tools developed by the CAMeL Lab at New York University Abu Dhabi.","arabic;arabic-dialects;dialect-identification;morphological-analysis;morphological-disambiguation;morphological-generation;morphological-reinflection;named-entity-recognition;nlp;nlp-apis;nlp-library;pos-tagging;sentiment-analysis;stemming","topic:named-entity-recognition language:Python stars:>=50"
"nasa-jpl/rosa","https://github.com/nasa-jpl/rosa","nasa-jpl","Python","1499","False","False","8/5/2024 8:35:20 PM","5/2/2026 7:53:49 AM","ROSA 🤖 is an AI Agent designed to interact with ROS1- and ROS2-based robotics systems using natural language queries. ROSA helps robot developers inspect, diagnose, understand, and operate robots.","agents;ai;developer-tools;jpl;llm;nasa;robotics;ros;ros2","natural language:Python stars:>=50"
"OpenHands/OpenHands","https://github.com/OpenHands/OpenHands","OpenHands","Python","72512","False","False","3/13/2024 3:33:31 AM","5/2/2026 4:53:51 PM","🙌 OpenHands: AI-Driven Development","agent;artificial-intelligence;chatgpt;claude-ai;cli;developer-tools;gpt;llm;openai","h language:Python stars:>=50"
"roshan-research/hazm","https://github.com/roshan-research/hazm","roshan-research","Python","1389","False","False","10/29/2013 1:10:08 PM","5/2/2026 6:12:47 AM","Persian NLP Toolkit","dependency-parser;embeddings;farsi;lemmatization;natural-language-processing;nlp;normalization;persian;persian-nlp;pos-tagging;python;text-processing;tokenizer","topic:dependency-parser language:Python stars:>=50"
"chakki-works/seqeval","https://github.com/chakki-works/seqeval","chakki-works","Python","1183","False","False","2/15/2018 12:02:36 AM","4/15/2026 4:38:03 PM","A Python framework for sequence labeling evaluation(named-entity recognition, pos tagging, etc...)","conlleval;deep-learning;machine-learning;named-entity-recognition;natural-language-processing;python;sequence-labeling;sequence-labeling-evaluation","topic:named-entity-recognition language:Python stars:>=50"
"shirosaidev/stocksight","https://github.com/shirosaidev/stocksight","shirosaidev","Python","2475","False","False","9/25/2017 3:29:01 AM","5/2/2026 4:13:25 PM","Stock market analyzer and predictor using Elasticsearch, Twitter, News headlines and Python natural language processing and sentiment analysis","elasticsearch;natural-language-processing;nltk;python;sentiment;sentiment-analysis;stock-analysis;stock-analyzer;stock-market;stock-prediction;stock-price-prediction;textblob;tweepy;twitter;twitter-sentiment-analysis;twitter-streaming-api;vader-sentiment-analysis","natural language:Python stars:>=50"
"KoljaB/RealtimeVoiceChat","https://github.com/KoljaB/RealtimeVoiceChat","KoljaB","Python","3636","False","False","4/19/2025 9:14:45 PM","5/2/2026 5:02:17 PM","Have a natural, spoken conversation with AI!","","natural language:Python stars:>=50"
"521xueweihan/HelloGitHub","https://github.com/521xueweihan/HelloGitHub","521xueweihan","Python","154402","False","False","5/4/2016 6:24:11 AM","5/2/2026 5:28:18 PM",":octocat: 分享 GitHub 上有趣、入门级的开源项目。Share interesting, entry-level open source projects on GitHub.","awesome;github;hellogithub;python","h language:Python stars:>=50"
"virattt/ai-hedge-fund","https://github.com/virattt/ai-hedge-fund","virattt","Python","57867","False","False","11/29/2024 4:30:01 PM","5/2/2026 5:02:44 PM","An AI Hedge Fund Team","","h language:Python stars:>=50"
"ankush-me/SynthText","https://github.com/ankush-me/SynthText","ankush-me","Python","2145","False","False","9/11/2016 9:27:36 PM","5/2/2026 9:56:13 AM","Code for generating synthetic text images as described in ""Synthetic Data for Text Localisation in Natural Images"", Ankush Gupta, Andrea Vedaldi, Andrew Zisserman, CVPR 2016.","","natural language:Python stars:>=50"
